X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8361219.75522422,4890349.42562448,3394,2215607N,Bus,22,Northbound,15607,Old York Rd & Mill Rd - FS,40.167751,-75.110115,Fall 2023,0,0,0,0,0,1
-8360716.03452838,4892009.97763887,3395,2228397N,Bus,22,Northbound,28397,Old York Rd & Montgomery Av - FS,40.179149,-75.10559,Fall 2023,2,8,2,6,0,6
-8360776.36969239,4891718.1443411,3396,2215612N,Bus,22,Northbound,15612,Old York Rd & Moreland Av,40.177146,-75.106132,Fall 2023,3,5,0,7,3,4
-8360124.14879583,4895640.62044614,3397,2215633N,Bus,22,Northbound,15633,Old York Rd & Nemoral St,40.204063,-75.100273,Fall 2023,0,15,1,13,0,15
-8361245.13606812,4890164.85612936,3398,2215606N,Bus,22,Northbound,15606,Old York Rd & Newington Dr,40.166484,-75.110343,Fall 2023,0,1,0,0,0,1
-8361539.01952381,4888331.29358475,3399,2215598N,Bus,22,Northbound,15598,Old York Rd & Reed St,40.153896,-75.112983,Fall 2023,0,1,1,3,0,0
-8360657.48047622,4892327.90070142,3400,2215613N,Bus,22,Northbound,15613,Old York Rd & Summit Av,40.181331,-75.105064,Fall 2023,1,2,1,3,2,0
-8361809.08060848,4887489.05828425,3401,2217102N,Bus,22,Northbound,17102,Old York Rd & Summit Av,40.148113,-75.115409,Fall 2023,8,6,4,2,6,11
-8361376.82702573,4889355.23838089,3402,2230780N,Bus,22,Northbound,30780,Old York Rd & Sunset Ln - FS,40.160926,-75.111526,Fall 2023,2,1,0,1,0,0
-8361324.17290658,4889703.08329713,3403,2215603N,Bus,22,Northbound,15603,Old York Rd & Warminster Rd,40.163314,-75.111053,Fall 2023,0,0,1,1,0,1
-8361587.44350231,4888125.20655831,3404,2215597N,Bus,22,Northbound,15597,Old York Rd & Warren St,40.152481,-75.113418,Fall 2023,1,0,0,2,4,0
-8364971.8899809,4871576.52212817,3405,2232631N,Bus,22,Northbound,32631,Olney Transportation Center - Rts 22 80,40.038761,-75.143821,Fall 2023,734,0,422,0,298,0
-8359111.69802707,4893225.04671578,3406,2218584N,Bus,22,Northbound,18584,Potter St & Jacksonville Rd - FS Charter Arms Apts,40.187488,-75.091178,Fall 2023,0,21,0,9,0,11
-8359968.63546719,4895931.40352665,3407,2215637N,Bus,22,Northbound,15637,Street Rd & Evergreen Av,40.206058,-75.098876,Fall 2023,0,40,2,13,0,7
-8358034.0140367,4894494.77062578,3408,2217115N,Bus,22,Northbound,17115,Street Rd & Jacksonville Rd - FS,40.196201,-75.081497,Fall 2023,0,32,0,10,0,12
-8358893.51182511,4895131.36984342,3409,2215640N,Bus,22,Northbound,15640,Street Rd & Madison Av,40.200569,-75.089218,Fall 2023,0,7,1,2,0,1
-8359382.64966766,4895499.96904437,3410,2215638N,Bus,22,Northbound,15638,Street Rd & Mearns Rd,40.203098,-75.093612,Fall 2023,0,4,0,2,0,0
-8359564.43439612,4895635.08180385,3411,2228401N,Bus,22,Northbound,28401,Street Rd & Norwood Av,40.204025,-75.095245,Fall 2023,0,4,0,0,0,1
-8358527.38201989,4894858.39084336,3412,2215641N,Bus,22,Northbound,15641,Street Rd & Park Av,40.198696,-75.085929,Fall 2023,0,10,0,2,0,0
-8359227.24765851,4895386.5748642,3413,2215639N,Bus,22,Northbound,15639,Street Rd & Sunnemead Av,40.20232,-75.092216,Fall 2023,0,3,0,2,0,1
-8357872.60077505,4894375.70430809,3414,2230777N,Bus,22,Northbound,30777,Street Rd & Walmart Dr,40.195384,-75.080047,Fall 2023,0,22,0,14,3,10
-8362598.11315922,4886637.42930943,3415,22809N,Bus,22,Northbound,809,Willow Grove Park Mall,40.142265,-75.122497,Fall 2023,18,196,14,158,9,97
-8360858.74611558,4891316.90583349,3416,2217110N,Bus,22,Northbound,17110,York Rd & Byberry Rd,40.174392,-75.106872,Fall 2023,0,5,1,4,0,4
-8364686.57812599,4873974.01926016,3417,2215573S,Bus,22,Southbound,15573,Broad St & 67th Av,40.055248,-75.141258,Fall 2023,10,9,0,5,5,5
-8364643.27484407,4874202.06398753,3418,2215559S,Bus,22,Southbound,15559,Broad St & 68th Av,40.056816,-75.140869,Fall 2023,17,18,7,7,6,3
-8364605.87149517,4874421.67834673,3419,2215530S,Bus,22,Southbound,15530,Broad St & 69th Av,40.058326,-75.140533,Fall 2023,13,10,8,3,5,5
-8364569.35870219,4874640.86123817,3420,2215513S,Bus,22,Southbound,15513,Broad St & 70th Av,40.059833,-75.140205,Fall 2023,18,9,5,10,5,5
-8364531.95535328,4874866.15779596,3421,2215512S,Bus,22,Southbound,15512,Broad St & 71St Av,40.061382,-75.139869,Fall 2023,20,13,9,2,4,3
-8364502.23304924,4875088.55044797,3422,2215504S,Bus,22,Southbound,15504,Broad St & 72nd Av,40.062911,-75.139602,Fall 2023,23,17,10,9,8,6
-8365136.64282727,4875636.7718327,3423,2228451S,Bus,22,Southbound,28451,Cheltenham Av & 18th St,40.06668,-75.145301,Fall 2023,18,10,4,6,6,3
-8365299.72588128,4875762.30410644,3424,2216913S,Bus,22,Southbound,16913,Cheltenham Av & 19th St,40.067543,-75.146766,Fall 2023,43,17,10,10,8,11
-8365667.52547887,4876036.93877466,3425,2216911S,Bus,22,Southbound,16911,Cheltenham Av & 20th St,40.069431,-75.15007,Fall 2023,16,8,4,5,3,8
-8366331.65756094,4876526.87799665,3426,2215422S,Bus,22,Southbound,15422,Cheltenham Av & 79th Av,40.072799,-75.156036,Fall 2023,33,18,18,10,11,7
-8365484.85019447,4875899.32956249,3427,2216912S,Bus,22,Southbound,16912,Cheltenham Av & Andrews Av,40.068485,-75.148429,Fall 2023,14,9,12,7,4,3
-8366831.92735256,4876889.25658865,3428,2218322S,Bus,22,Southbound,18322,Cheltenham Av & Limekiln Pk,40.07529,-75.16053,Fall 2023,4,25,3,21,2,11
-8367964.82581036,4877736.70106476,3429,2217193S,Bus,22,Southbound,17193,Cheltenham Av & Mt Airy Av,40.081115,-75.170707,Fall 2023,113,55,77,32,48,21
-8367648.90109549,4877490.82558831,3430,2216904S,Bus,22,Southbound,16904,Cheltenham Av & Mt Pleasant Av,40.079425,-75.167869,Fall 2023,28,6,19,5,10,2
-8366645.02192752,4876752.79934461,3431,2221220S,Bus,22,Southbound,21220,Cheltenham Av & Ogontz Av,40.074352,-75.158851,Fall 2023,31,93,18,57,15,49
-8365016.08381874,4875546.87831953,3432,2228452S,Bus,22,Southbound,28452,Cheltenham Av & Pitville Av,40.066062,-75.144218,Fall 2023,21,13,7,10,5,4
-8365988.57089031,4876266.04926095,3433,2216909S,Bus,22,Southbound,16909,Cheltenham Av & Tulpehocken St,40.071006,-75.152954,Fall 2023,11,6,3,3,1,1
-8367168.22353425,4877132.35298813,3434,2218316S,Bus,22,Southbound,18316,Cheltenham Av & Vernon Rd,40.076961,-75.163551,Fall 2023,15,9,3,6,10,10
-8366126.94101737,4876375.44229513,3435,2216908S,Bus,22,Southbound,16908,Cheltenham Av & Washington Ln,40.071758,-75.154197,Fall 2023,31,24,9,15,8,8
-8365875.58160716,4876182.84153837,3436,2216910S,Bus,22,Southbound,16910,Cheltenham Av & Williams Way,40.070434,-75.151939,Fall 2023,26,15,11,8,8,5
-8358546.97425027,4893296.15743509,3437,2217139S,Bus,22,Southbound,17139,Downey Dr & Van Horn Dr,40.187976,-75.086105,Fall 2023,3,0,1,0,0,0
-8363590.97169761,4884402.25195489,3438,2216722S,Bus,22,Southbound,16722,Easton Rd & Arlington Av,40.126914,-75.131416,Fall 2023,5,2,5,0,4,0
-8364272.13566177,4882964.52701691,3439,2216724S,Bus,22,Southbound,16724,Easton Rd & Bradfield Rd,40.117038,-75.137535,Fall 2023,10,9,13,4,14,2
-8367979.29734417,4878013.13640296,3440,2221219S,Bus,22,Southbound,21219,Easton Rd & Cheltenham Av - MBNS,40.083015,-75.170837,Fall 2023,6,45,3,29,0,24
-8362271.16781476,4886170.7246222,3441,2232296S,Bus,22,Southbound,32296,Easton Rd & Davisville Rd,40.13906,-75.11956,Fall 2023,0,1,0,0,0,0
-8363760.84524056,4883953.55919843,3442,2216935S,Bus,22,Southbound,16935,Easton Rd & East Av,40.123832,-75.132942,Fall 2023,10,3,4,3,2,3
-8364163.37651927,4883104.56354251,3443,22460S,Bus,22,Southbound,460,Easton Rd & Edgehill Rd,40.118,-75.136558,Fall 2023,1,1,1,3,1,0
-8364632.142895,4882487.51517541,3444,2228447S,Bus,22,Southbound,28447,Easton Rd & Fairfield Rd,40.113761,-75.140769,Fall 2023,9,1,8,2,1,1
-8365784.74490267,4880971.18649938,3445,2217179S,Bus,22,Southbound,17179,Easton Rd & Fairhill Av,40.103343,-75.151123,Fall 2023,4,1,2,3,0,3
-8366035.21375695,4880602.69170387,3446,2216744S,Bus,22,Southbound,16744,Easton Rd & Glenside Av,40.100811,-75.153373,Fall 2023,42,27,20,8,11,5
-8362949.77143064,4885248.73813184,3447,2216718S,Bus,22,Southbound,16718,Easton Rd & Hamilton Av,40.132728,-75.125656,Fall 2023,9,4,8,1,1,0
-8364405.38509225,4882788.53797654,3448,2228446S,Bus,22,Southbound,28446,Easton Rd & Hilldale Rd - MBNS,40.115829,-75.138732,Fall 2023,11,3,5,2,3,4
-8367163.10283767,4879050.56518439,3449,2225971S,Bus,22,Southbound,25971,Easton Rd & HWY 309 - MBNS,40.090145,-75.163505,Fall 2023,7,2,2,1,1,0
-8365083.98870813,4881890.15467263,3450,2231030S,Bus,22,Southbound,31030,Easton Rd & Jenkintown Rd,40.109657,-75.144828,Fall 2023,9,1,3,1,0,0
-8363705.63077312,4884245.16350039,3451,2216723S,Bus,22,Southbound,16723,Easton Rd & Kenderton Av,40.125835,-75.132446,Fall 2023,3,3,1,1,3,2
-8365411.04537208,4881457.00351911,3452,22462S,Bus,22,Southbound,462,Easton Rd & Keswick Av,40.106681,-75.147766,Fall 2023,14,9,13,5,8,7
-8362807.05984344,4885438.16643613,3453,2228444S,Bus,22,Southbound,28444,Easton Rd & Lammott Av,40.134029,-75.124374,Fall 2023,2,0,2,1,3,0
-8366977.97852448,4879379.13120577,3454,2217737S,Bus,22,Southbound,17737,Easton Rd & Limekiln Pk,40.092403,-75.161842,Fall 2023,29,8,12,4,9,3
-8361991.75589287,4886552.38693984,3455,2230155S,Bus,22,Southbound,30155,Easton Rd & Moreland Rd,40.141681,-75.11705,Fall 2023,0,0,1,0,1,0
-8365944.37705247,4880741.96715312,3456,2216743S,Bus,22,Southbound,16743,Easton Rd & Mt Carmel Av,40.101768,-75.152557,Fall 2023,3,12,4,4,1,6
-8365518.91395866,4881318.30018307,3457,2216955S,Bus,22,Southbound,16955,Easton Rd & Oakdale Av,40.105728,-75.148735,Fall 2023,1,0,0,0,0,0
-8361910.15870612,4886703.5415196,3458,2230431S,Bus,22,Southbound,30431,Easton Rd & Old York Rd - MBFS,40.142719,-75.116317,Fall 2023,4,6,1,2,2,3
-8361958.58268461,4887028.42974781,3459,2216814S,Bus,22,Southbound,16814,Easton Rd & Park Av,40.14495,-75.116752,Fall 2023,3,4,5,2,3,1
-8363151.03706999,4884980.98209474,3460,2216719S,Bus,22,Southbound,16719,Easton Rd & Patane Av,40.130889,-75.127464,Fall 2023,8,0,5,2,2,0
-8363313.22956808,4884766.6660064,3461,2216720S,Bus,22,Southbound,16720,Easton Rd & Pershing Av,40.129417,-75.128921,Fall 2023,1,0,1,2,2,0
-8364765.50364497,4882312.69907522,3462,2228448S,Bus,22,Southbound,28448,Easton Rd & Pleasant Av,40.11256,-75.141967,Fall 2023,1,1,1,0,0,0
-8365621.66184866,4881186.14813014,3463,2216742S,Bus,22,Southbound,16742,Easton Rd & Rosemore Av,40.10482,-75.149658,Fall 2023,2,0,2,0,1,0
-8366678.19513578,4879764.31526215,3464,2216903S,Bus,22,Southbound,16903,Easton Rd & Royal Av - FS,40.09505,-75.159149,Fall 2023,11,0,6,1,4,2
-8362672.02930111,4885615.36744859,3465,2216717S,Bus,22,Southbound,16717,Easton Rd & Rubicam Av,40.135246,-75.123161,Fall 2023,9,2,5,2,5,1
-8366553.29466711,4879927.59009362,3466,2216957S,Bus,22,Southbound,16957,Easton Rd & Springhouse Ln,40.096172,-75.158027,Fall 2023,14,2,9,2,1,4
-8363781.99594381,4883642.6017204,3467,2216936S,Bus,22,Southbound,16936,Easton Rd & Susquehanna Rd - MBNS,40.121696,-75.133132,Fall 2023,10,5,7,5,6,6
-8364982.91061049,4882023.91720874,3468,2216725S,Bus,22,Southbound,16725,Easton Rd & Tague Av,40.110576,-75.14392,Fall 2023,6,2,4,1,3,0
-8366440.30538395,4880071.36730789,3469,2216956S,Bus,22,Southbound,16956,Easton Rd & Toxony Av - FS,40.09716,-75.157012,Fall 2023,5,7,2,4,2,0
-8363941.7394131,4883399.34544783,3470,2216937S,Bus,22,Southbound,16937,Easton Rd & Tyson Av,40.120025,-75.134567,Fall 2023,9,3,3,1,1,0
-8366245.83023353,4880324.00115391,3471,2216746S,Bus,22,Southbound,16746,Easton Rd & Wavlerly Rd,40.098896,-75.155265,Fall 2023,7,4,5,6,3,4
-8362452.0619873,4885930.90085459,3472,2216716S,Bus,22,Southbound,16716,Easton Rd & Welsh Rd,40.137413,-75.121185,Fall 2023,16,0,7,1,4,1
-8366156.66332141,4880443.33505058,3473,2216745S,Bus,22,Southbound,16745,Easton Rd & Wesley Av,40.099716,-75.154464,Fall 2023,3,4,3,2,4,0
-8363471.19192551,4884557.8869976,3474,2216721S,Bus,22,Southbound,16721,Easton Rd & Woodland Rd,40.127983,-75.13034,Fall 2023,18,5,15,2,9,2
-8358653.95228092,4893972.75489117,3475,2228430S,Bus,22,Southbound,28430,Jacksonville Rd & Liberty Ln,40.192619,-75.087066,Fall 2023,3,0,1,0,1,0
-8358439.10566369,4894254.5991579,3476,2228432S,Bus,22,Southbound,28432,Jacksonville Rd & Steamboat Dr,40.194553,-75.085136,Fall 2023,1,0,2,0,0,0
-8358059.50620009,4894276.31344988,3477,2218583S,Bus,22,Southbound,18583,Jacksonville Rd & Walmart - onsite,40.194702,-75.081726,Fall 2023,45,0,39,1,35,0
-8366945.69587215,4877914.34625679,3478,2231633S,Bus,22,Southbound,31633,Limekiln Pk & Greenwood Av,40.082336,-75.161552,Fall 2023,0,1,0,0,0,0
-8362029.04792229,4886512.92403377,3479,2218838S,Bus,22,Southbound,18838,Moreland Rd & Easton Rd,40.14141,-75.117385,Fall 2023,88,6,54,1,17,0
-8362016.35750034,4886546.85338633,3480,2230428S,Bus,22,Southbound,30428,Moreland Rd & Easton Rd - FS,40.141643,-75.117271,Fall 2023,1,0,1,1,1,1
-8362283.85823671,4886715.19129405,3481,2231567S,Bus,22,Southbound,31567,Moreland Rd & Park Av,40.142799,-75.119674,Fall 2023,36,1,21,0,10,1
-8364997.38214429,4872171.66155679,3482,2231758S,Bus,22,Southbound,31758,Nedro Av & Broad St,40.042854,-75.14405,Fall 2023,5,41,4,17,1,9
-8364867.47229853,4872149.99570299,3483,2210940S,Bus,22,Southbound,10940,Nedro Av & Park Av,40.042705,-75.142883,Fall 2023,3,10,1,7,2,8
-8360398.44002115,4893903.24231336,3484,2216703S,Bus,22,Southbound,16703,Old York Rd & 2nd Av,40.192142,-75.102737,Fall 2023,2,0,0,1,0,0
-8360352.57639094,4894195.14013275,3485,2216702S,Bus,22,Southbound,16702,Old York Rd & 4th Av,40.194145,-75.102325,Fall 2023,2,0,0,1,1,1
-8360308.38255309,4894508.03269121,3486,2216941S,Bus,22,Southbound,16941,Old York Rd & 7th Av,40.196292,-75.101928,Fall 2023,1,1,1,0,1,1
-8360270.19996775,4894750.97939069,3487,2216701S,Bus,22,Southbound,16701,Old York Rd & 9th Av,40.197959,-75.101585,Fall 2023,1,0,1,1,1,0
-8364842.87069107,4873542.3775341,3488,2216923S,Bus,22,Southbound,16923,Old York Rd & 65th Av,40.05228,-75.142662,Fall 2023,10,7,2,7,2,5
-8364747.69252644,4873756.45086538,3489,2221530S,Bus,22,Southbound,21530,Old York Rd & 66th Av,40.053752,-75.141807,Fall 2023,53,75,19,42,12,30
-8361858.3951429,4887358.42575537,3490,2216714S,Bus,22,Southbound,16714,Old York Rd & Cedar Av,40.147216,-75.115852,Fall 2023,7,8,7,3,9,2
-8365071.29828618,4872435.72704344,3491,2216926S,Bus,22,Southbound,16926,Old York Rd & Champlost Av,40.04467,-75.144714,Fall 2023,6,15,1,10,1,9
-8364947.28837343,4873338.77947069,3492,2216924S,Bus,22,Southbound,16924,Old York Rd & Chelten Av,40.05088,-75.1436,Fall 2023,8,13,6,8,2,5
-8365140.09373149,4872669.69843159,3493,2217201S,Bus,22,Southbound,17201,Old York Rd & Church Ln,40.046279,-75.145332,Fall 2023,5,9,0,5,0,1
-8360466.34491053,4893523.0448512,3494,2216704S,Bus,22,Southbound,16704,Old York Rd & County Line Rd - FS,40.189533,-75.103347,Fall 2023,7,0,8,1,8,0
-8360583.56433434,4892854.34666071,3495,2228438S,Bus,22,Southbound,28438,Old York Rd & Crescent Rd,40.184944,-75.1044,Fall 2023,0,1,0,1,0,0
-8361269.84899507,4890540.55409959,3496,2216707S,Bus,22,Southbound,16707,Old York Rd & Crooked Billet Rd,40.169063,-75.110565,Fall 2023,0,0,0,1,2,0
-8360157.2106846,4895524.45536209,3497,2216699S,Bus,22,Southbound,16699,Old York Rd & Cypress Rd - FS,40.203266,-75.10057,Fall 2023,4,0,2,0,0,0
-8361654.56915526,4887932.95963437,3498,2216951S,Bus,22,Southbound,16951,Old York Rd & Fairhill St - FS,40.151161,-75.114021,Fall 2023,1,0,0,2,0,1
-8361427.81135251,4889145.77988179,3499,2216709S,Bus,22,Southbound,16709,Old York Rd & Fitzwatertown Rd - FS,40.159488,-75.111984,Fall 2023,6,3,2,1,2,2
-8365157.90485001,4872900.47611779,3500,2216925S,Bus,22,Southbound,16925,Old York Rd & Godfrey Av,40.047866,-75.145492,Fall 2023,16,5,6,4,3,5
-8360200.51396652,4895218.08925678,3501,2216700S,Bus,22,Southbound,16700,Old York Rd & Henry Av,40.201164,-75.100959,Fall 2023,4,1,0,1,1,0
-8361201.05354977,4890886.25545903,3502,2216706S,Bus,22,Southbound,16706,Old York Rd & Horsham Rd - FS,40.171436,-75.109947,Fall 2023,1,0,5,1,1,0
-8361487.25596059,4888722.94359135,3503,2216710S,Bus,22,Southbound,16710,Old York Rd & Lakevue Dr,40.156585,-75.112518,Fall 2023,0,0,2,0,3,2
-8361018.37826537,4891106.82303009,3504,2216947S,Bus,22,Southbound,16947,Old York Rd & Lehman Av - FS,40.17295,-75.108306,Fall 2023,4,0,4,0,2,0
-8361726.70418529,4887725.71580973,3505,2216952S,Bus,22,Southbound,16952,Old York Rd & Lincoln Av,40.149738,-75.114669,Fall 2023,1,1,1,1,0,1
-8360540.26105242,4893088.364024,3506,2217142S,Bus,22,Southbound,17142,Old York Rd & Madison Av,40.18655,-75.104011,Fall 2023,3,2,1,3,0,2
-8365016.97437467,4873202.80737887,3507,2217573S,Bus,22,Southbound,17573,Old York Rd & Medary Av,40.049945,-75.144226,Fall 2023,10,7,4,4,0,2
-8361341.20478867,4889733.67325949,3508,2217144S,Bus,22,Southbound,17144,Old York Rd & Mill Rd,40.163524,-75.111206,Fall 2023,1,0,1,0,0,0
-8360736.40599519,4892005.60663227,3509,2216944S,Bus,22,Southbound,16944,Old York Rd & Montgomery Av - FS,40.179119,-75.105773,Fall 2023,2,2,2,0,1,0
-8360699.89320221,4892187.29643611,3510,2216943S,Bus,22,Southbound,16943,Old York Rd & Monument Av,40.180366,-75.105445,Fall 2023,3,2,3,1,3,1
-8360788.2808779,4891756.02536101,3511,2216945S,Bus,22,Southbound,16945,Old York Rd & Moreland Av,40.177406,-75.106239,Fall 2023,12,3,3,1,5,4
-8361259.60760192,4890189.91192818,3512,2216949S,Bus,22,Southbound,16949,Old York Rd & Newington Dr,40.166656,-75.110473,Fall 2023,1,0,0,0,0,0
-8361553.49105762,4888354.59698163,3513,2216712S,Bus,22,Southbound,16712,Old York Rd & Sampson Av,40.154056,-75.113113,Fall 2023,0,1,1,1,0,0
-8365099.35079786,4873033.68105894,3514,2221221S,Bus,22,Southbound,21221,Old York Rd & Stenton Av,40.048782,-75.144966,Fall 2023,22,16,12,7,10,7
-8360107.11691374,4895935.92202801,3515,2216698S,Bus,22,Southbound,16698,Old York Rd & Street Rd - FS,40.206089,-75.10012,Fall 2023,52,9,27,4,29,2
-8360671.95201003,4892353.98191974,3516,2216942S,Bus,22,Southbound,16942,Old York Rd & Summit Av,40.18151,-75.105194,Fall 2023,1,1,2,0,0,0
-8361821.88234992,4887509.01011555,3517,2216953S,Bus,22,Southbound,16953,Old York Rd & Summit Av,40.14825,-75.115524,Fall 2023,0,2,0,1,0,1
-8361403.20974505,4889396.89755426,3518,2230776S,Bus,22,Southbound,30776,Old York Rd & Sunset Ln,40.161212,-75.111763,Fall 2023,1,1,0,0,0,0
-8361596.79433954,4888160.16094592,3519,2216713S,Bus,22,Southbound,16713,Old York Rd & Warren St,40.152721,-75.113502,Fall 2023,0,0,0,0,0,1
-8360266.74906354,4864649.62122549,3520,2517769S,Bus,25,Southbound,17769,Aramingo Av & Ontario St,39.991104,-75.101554,Fall 2023,36,28,23,18,11,12
-8364971.8899809,4871576.52212817,3521,2232631S,Bus,22,Southbound,32631,Olney Transportation Center - Rts 22 80,40.038761,-75.143821,Fall 2023,0,623,0,323,0,231
-8361827.0030465,4863574.32641395,3522,2517784S,Bus,25,Southbound,17784,Aramingo Av & Somerset St,39.983703,-75.11557,Fall 2023,11,43,10,27,6,17
-8379108.46343623,4862828.90935204,3523,31563W,Bus,31,Westbound,563,76th St & City Av - FS,39.978572,-75.270812,Fall 2023,0,51,0,29,0,18
-8359994.12763058,4864835.75015295,3524,2517768S,Bus,25,Southbound,17768,Aramingo Av & Tioga St,39.992385,-75.099105,Fall 2023,36,29,31,20,20,14
-8379398.11675127,4862780.24345298,3525,3121675W,Bus,31,Westbound,21675,77th St & City Av,39.978237,-75.273414,Fall 2023,5,68,0,51,1,27
-8359755.45864232,4864999.36050837,3526,2524019S,Bus,25,Southbound,24019,Aramingo Av & Venango St,39.993511,-75.096961,Fall 2023,22,29,17,23,8,13
-8379277.55774274,4862589.06867831,3527,3121674W,Bus,31,Westbound,21674,77th St & Overbrook Av,39.976921,-75.272331,Fall 2023,2,19,0,10,0,6
-8360518.99902968,4864476.13651587,3528,2517772S,Bus,25,Southbound,17772,Aramingo Av & Westmoreland St,39.98991,-75.10382,Fall 2023,12,17,8,9,4,11
-8371833.40075441,4861021.45817181,3529,3121629W,Bus,31,Westbound,21629,Aspen St & 41st St,39.966129,-75.205459,Fall 2023,41,27,16,9,7,6
-8357142.23359595,4868800.79141967,3530,2515806S,Bus,25,Southbound,15806,Bridge St & Charles St,40.019668,-75.073486,Fall 2023,24,25,5,4,6,3
-8372088.21106884,4860994.29734678,3531,3121631W,Bus,31,Westbound,21631,Aspen St & 42nd St - FS,39.965942,-75.207748,Fall 2023,14,4,12,2,5,1
-8356970.69026064,4868412.10866191,3532,2515808S,Bus,25,Southbound,15808,Bridge St & Cottage St,40.016994,-75.071945,Fall 2023,7,22,9,11,4,9
-8372270.77503374,4860978.17518096,3533,3121632W,Bus,31,Westbound,21632,Aspen St & 43rd St,39.965831,-75.209388,Fall 2023,10,6,6,3,3,3
-8357439.45663637,4869218.41705666,3534,2515803S,Bus,25,Southbound,15803,Bridge St & Darrah St,40.022541,-75.076156,Fall 2023,29,0,13,0,12,0
-8372431.29773946,4860964.37695173,3535,3121633W,Bus,31,Westbound,21633,Aspen St & 44th St,39.965736,-75.21083,Fall 2023,19,12,5,2,3,2
-8364930.25649134,4871729.04773901,3536,2211623S,Bus,22,Southbound,11623,Park Av & Chew Av,40.03981,-75.143447,Fall 2023,5,21,4,18,1,5
-8356861.93111813,4868034.48757018,3537,2515810S,Bus,25,Southbound,15810,Bridge St & Dittman St,40.014396,-75.070968,Fall 2023,17,35,2,15,3,14
-8372561.20758522,4860948.25483449,3538,3131481W,Bus,31,Westbound,31481,Aspen St & 45th St - FS,39.965625,-75.211997,Fall 2023,5,8,1,4,0,0
-8364893.74369836,4871953.69650095,3539,2211624S,Bus,22,Southbound,11624,Park Av & Grange St,40.041355,-75.143119,Fall 2023,0,10,0,7,0,4
-8358949.50552898,4893071.02381761,3540,2218585S,Bus,22,Southbound,18585,Potter St & Downey St,40.186431,-75.089721,Fall 2023,3,0,2,0,2,0
-8359111.69802707,4893225.04671578,3541,2218584S,Bus,22,Southbound,18584,Potter St & Jacksonville Rd - FS Charter Arms Apts,40.187488,-75.091178,Fall 2023,16,0,13,0,8,0
-8359113.47913892,4895323.75679753,3542,2216939S,Bus,22,Southbound,16939,Street Rd & Cathrine St,40.201889,-75.091194,Fall 2023,4,1,1,0,1,0
-8358193.64618649,4894632.05572495,3543,2228436S,Bus,22,Southbound,28436,Street Rd & Jacksonville Rd - FS,40.197143,-75.082931,Fall 2023,23,0,10,0,9,0
-8358868.79889816,4895137.92842791,3544,2216697S,Bus,22,Southbound,16697,Street Rd & Madison Av,40.200614,-75.088996,Fall 2023,1,0,1,0,0,0
-8359353.81791954,4895502.73832726,3545,2230311S,Bus,22,Southbound,30311,Street Rd & Mearns Rd,40.203117,-75.093353,Fall 2023,4,1,5,0,1,0
-8358567.34571709,4894910.56670572,3546,2216696S,Bus,22,Southbound,16696,Street Rd & Park Av - MBFS,40.199054,-75.086288,Fall 2023,0,0,0,0,0,0
-8357872.60077505,4894375.70430809,3547,2230777S,Bus,22,Southbound,30777,Street Rd & Walmart Dr,40.195384,-75.080047,Fall 2023,8,1,3,0,2,0
-8358706.60640007,4893621.99096226,3548,2217140S,Bus,22,Southbound,17140,Van Horn Dr & Craven Av - FS,40.190212,-75.087539,Fall 2023,1,0,0,0,0,0
-8358832.28610518,4893723.70684828,3549,2217141S,Bus,22,Southbound,17141,Van Horn Dr & Jacksonville Rd,40.19091,-75.088668,Fall 2023,5,0,0,0,3,0
-8362598.11315922,4886637.42930943,3550,22809S,Bus,22,Southbound,809,Willow Grove Park Mall,40.142265,-75.122497,Fall 2023,170,18,132,16,127,10
