X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WK_Ons,WK_Offs,Sat_Ons,Sat_Offs,Sun_Ons,Sun_Offs
-8388684.38867325,4843874.08136248,3489,Bus,37,Eastbound,30382,3rd St & Crosby St,39.847969,-75.356834,Fall 2025,0,0,1,0,0,0
-8379798.19900118,4847516.87620284,3490,Bus,37,Eastbound,30533,Gov Printz Blvd & Stevens Dr - FS,39.873088,-75.277008,Fall 2025,8,1,7,0,3,1
-8384008.079504,4846475.63081273,3491,Bus,37,Eastbound,31118,Industrial Hwy & Sellers Av,39.865909,-75.314826,Fall 2025,3,5,6,2,6,7
-8374550.37556621,4852054.57863418,3492,Bus,37,Eastbound,31119,74th St & Brewster Av - FS,39.904365,-75.229866,Fall 2025,0,0,0,0,0,0
-8367851.83652721,4855020.43036476,3493,Bus,37,Eastbound,31566,Broad St & Snyder Av - MBNS,39.9248,-75.169692,Fall 2025,0,544,0,341,0,306
-8373887.91327649,4852187.93950867,3494,Bus,37,Eastbound,31621,Essington Av & 70th St - MBFS,39.905284,-75.223915,Fall 2025,0,1,0,0,0,0
-8380238.91286523,4847707.76125435,3495,Bus,37,Eastbound,31789,Stevens Dr & Airport Business Ctr,39.874404,-75.280967,Fall 2025,5,0,0,0,0,0
-8372280.12587097,4854119.04293926,3496,Bus,37,Eastbound,32213,61st St & Passyunk Av,39.91859,-75.209472,Fall 2025,4,7,12,7,14,3
-8386042.9997957,4845596.62546651,3497,Bus,37,Eastbound,32360,Industrial Hwy & Baldwin Creek - MBNS,39.859848,-75.333106,Fall 2025,3,8,1,4,1,1
-8375674.81374271,4852037.45516944,3498,Bus,37,Westbound,615,Lindbergh Blvd & Island Av,39.904247,-75.239967,Fall 2025,0,1,0,2,0,0
-8377721.64521992,4847685.71355372,3499,Bus,37,Westbound,618,International Plaza,39.874252,-75.258354,Fall 2025,10,30,0,0,0,0
-8375831.88554422,4848379.51429394,3500,Bus,37,Westbound,633,Philadelphia Airport Terminals E & F,39.879035,-75.241378,Fall 2025,12,22,11,15,14,16
-8376124.09920755,4850116.18654728,3501,Bus,37,Westbound,990,Bartram Av & 84th St - MBFS,39.891006,-75.244003,Fall 2025,10,48,7,36,6,37
-8376156.38185988,4848122.32514342,3502,Bus,37,Westbound,1160,Philadelphia Airport Terminal B,39.877262,-75.244293,Fall 2025,35,55,29,44,26,32
-8380188.81909438,4847702.24932462,3503,Bus,37,Westbound,2501,Stevens Dr & Airport Business Ctr,39.874366,-75.280517,Fall 2025,9,18,0,0,0,0
-8389033.48659637,4844053.73173166,3504,Bus,37,Westbound,14785,Chester Transit Center,39.849208,-75.35997,Fall 2025,0,151,0,105,0,85
-8360583.56433434,4892854.34666071,3505,Bus,22,Southbound,28438,Old York Rd & Crescent Rd,40.184944,-75.1044,Fall 2025,1,0,1,0,0,0
-8362807.05984344,4885438.16643613,3506,Bus,22,Southbound,28444,Easton Rd & Lammott Av,40.134029,-75.124374,Fall 2025,1,4,1,5,4,1
-8364405.38509225,4882788.53797654,3507,Bus,22,Southbound,28446,Easton Rd & Hilldale Rd - MBNS,40.115829,-75.138732,Fall 2025,15,3,1,5,5,1
-8364632.142895,4882487.51517541,3508,Bus,22,Southbound,28447,Easton Rd & Fairfield Rd,40.113761,-75.140769,Fall 2025,8,1,4,2,2,0
-8364765.50364497,4882312.69907522,3509,Bus,22,Southbound,28448,Easton Rd & Pleasant Av,40.11256,-75.141967,Fall 2025,1,0,0,0,0,0
-8365136.64282727,4875636.7718327,3510,Bus,22,Southbound,28451,Cheltenham Av & 18th St,40.06668,-75.145301,Fall 2025,16,14,9,4,7,4
-8365016.08381874,4875546.87831953,3511,Bus,22,Southbound,28452,Cheltenham Av & Pitville Av,40.066062,-75.144218,Fall 2025,22,11,10,7,9,5
-8361991.75589287,4886552.38693984,3512,Bus,22,Southbound,30155,Easton Rd & Moreland Rd,40.141681,-75.11705,Fall 2025,3,3,0,0,1,0
-8359353.81791954,4895502.73832726,3513,Bus,22,Southbound,30311,Street Rd & Mearns Rd,40.203117,-75.093353,Fall 2025,4,1,5,0,0,0
-8362016.35750034,4886546.85338633,3514,Bus,22,Southbound,30428,Moreland Rd & Easton Rd - FS,40.141643,-75.117271,Fall 2025,0,0,0,0,0,0
-8361910.15870612,4886703.5415196,3515,Bus,22,Southbound,30431,Easton Rd & Old York Rd - MBFS,40.142719,-75.116317,Fall 2025,1,5,5,3,3,4
-8361403.20974505,4889396.89755426,3516,Bus,22,Southbound,30776,Old York Rd & Sunset Ln,40.161212,-75.111763,Fall 2025,1,0,0,0,0,0
-8357872.60077505,4894375.70430809,3517,Bus,22,Southbound,30777,Street Rd & Walmart Dr,40.195384,-75.080047,Fall 2025,5,1,3,0,0,0
-8365083.98870813,4881890.15467263,3518,Bus,22,Southbound,31030,Easton Rd & Jenkintown Rd,40.109657,-75.144828,Fall 2025,8,4,3,1,2,2
-8362283.85823671,4886715.19129405,3519,Bus,22,Southbound,31567,Moreland Rd & Park Av,40.142799,-75.119674,Fall 2025,40,0,23,0,14,1
-8366945.69587215,4877914.34625679,3520,Bus,22,Southbound,31633,Limekiln Pk & Greenwood Av,40.082336,-75.161552,Fall 2025,1,1,0,0,0,0
-8364997.38214429,4872171.66155679,3521,Bus,22,Southbound,31758,Nedro Av & Broad St,40.042854,-75.14405,Fall 2025,6,49,1,20,2,17
-8362271.16781476,4886170.7246222,3522,Bus,22,Southbound,32296,Easton Rd & Davisville Rd,40.13906,-75.11956,Fall 2025,2,0,0,0,2,0
-8364971.8899809,4871576.52212817,3523,Bus,22,Southbound,32631,Olney Transit Center - Rts 22 80,40.038761,-75.143821,Fall 2025,0,598,0,343,0,252
-8368392.07001603,4871143.82163087,3524,Bus,23,Northbound,949,Germantown Av & Chelten Av,40.035785,-75.174545,Fall 2025,370,596,210,329,146,218
-8366118.48073607,4861672.4687337,3525,Bus,23,Northbound,1185,11th St & Girard Av,39.970611,-75.154121,Fall 2025,205,92,125,55,89,35
-8365420.3962093,4864918.42680715,3526,Bus,23,Northbound,1186,Germantown Av & Lehigh Av,39.992954,-75.14785,Fall 2025,258,124,142,81,95,49
-8365732.87001996,4867253.27324547,3527,Bus,23,Northbound,1188,Germantown Av & Erie Av,40.009021,-75.150657,Fall 2025,766,278,407,151,295,101
-8365803.33525763,4867511.1035067,3528,Bus,23,Northbound,1189,Germantown Av & Butler St,40.010795,-75.15129,Fall 2025,27,17,12,12,14,4
-8369637.06720106,4873602.29433208,3529,Bus,23,Northbound,1190,Germantown Av & Westview St - FS,40.052692,-75.185729,Fall 2025,19,19,12,10,5,6
-8366532.03264436,4859212.01243438,3530,Bus,23,Northbound,16845,11th St & Arch St,39.95367,-75.157836,Fall 2025,188,0,126,1,83,0
-8366488.72936245,4859476.31414972,3531,Bus,23,Northbound,16846,11th St & Race St,39.95549,-75.157447,Fall 2025,100,1,71,4,57,1
-8366456.44671012,4859649.13061269,3532,Bus,23,Northbound,16847,11th St & Vine St,39.95668,-75.157157,Fall 2025,29,4,34,6,16,0
-8366384.31168008,4860087.28465181,3533,Bus,23,Northbound,16849,11th St & Noble St,39.959697,-75.156509,Fall 2025,5,10,4,4,2,4
-8366371.50993864,4860161.06257319,3534,Bus,23,Northbound,16850,11th St & Ridge Av,39.960205,-75.156394,Fall 2025,11,14,9,10,7,8
-8366338.44804988,4860353.78819398,3535,Bus,23,Northbound,16851,11th St & Spring Garden St,39.961532,-75.156097,Fall 2025,88,37,38,44,31,21
-8366310.3955382,4860519.50326705,3536,Bus,23,Northbound,16852,11th St & Green St,39.962673,-75.155845,Fall 2025,53,61,26,30,23,28
-8366275.55253758,4860736.05535265,3537,Bus,23,Northbound,16853,11th St & Wallace St,39.964164,-75.155532,Fall 2025,26,43,15,27,8,15
-8366239.0397446,4860944.47848649,3538,Bus,23,Northbound,16854,11th St & Fairmount Av,39.965599,-75.155204,Fall 2025,44,60,28,31,22,15
-8366214.43813713,4861082.8971036,3539,Bus,23,Northbound,16855,11th St & Brown St,39.966552,-75.154983,Fall 2025,31,30,12,13,12,7
-8366188.94597374,4861243.54064607,3540,Bus,23,Northbound,16856,11th St & Parrish St,39.967658,-75.154754,Fall 2025,35,22,13,16,6,6
-8366159.2236697,4861415.37110942,3541,Bus,23,Northbound,16857,11th St & Poplar St,39.968841,-75.154487,Fall 2025,33,52,16,21,21,19
-8366073.50766179,4861934.51180704,3542,Bus,23,Northbound,16858,11th St & Thompson St,39.972415,-75.153717,Fall 2025,39,27,11,20,9,8
-8366042.00424589,4862124.07610207,3543,Bus,23,Northbound,16862,11th St & Master St,39.97372,-75.153434,Fall 2025,38,56,16,22,13,22
-8366009.72159356,4862320.18090589,3544,Bus,23,Northbound,16863,11th St & Jefferson St,39.97507,-75.153144,Fall 2025,22,33,19,26,10,18
-8365974.98991244,4862528.05622731,3545,Bus,23,Northbound,16864,11th St & Oxford St,39.976501,-75.152832,Fall 2025,21,36,12,17,19,12
-8365942.7072601,4862722.5710397,3546,Bus,23,Northbound,16865,11th St & Cecil B Moore Av,39.97784,-75.152542,Fall 2025,116,90,62,49,48,33
-8365905.3039112,4862943.67465573,3547,Bus,23,Northbound,16866,11th St & Montgomery Av,39.979362,-75.152206,Fall 2025,35,45,17,29,8,16
-8365867.90056229,4863169.28677255,3548,Bus,23,Northbound,16867,11th St & Berks St,39.980915,-75.15187,Fall 2025,51,67,17,25,17,13
-8365831.38776931,4863388.65698006,3549,Bus,23,Northbound,16868,11th St & Norris St,39.982425,-75.151542,Fall 2025,49,47,21,21,14,17
-8365793.98442041,4863602.07543047,3550,Bus,23,Northbound,16869,11th St & Diamond St,39.983894,-75.151206,Fall 2025,43,47,22,32,21,14
-8365755.02259863,4863835.98383603,3551,Bus,23,Northbound,16870,11th St & Susquehanna Av,39.985504,-75.150856,Fall 2025,49,52,32,28,24,23
-8365717.61924972,4864065.97492859,3552,Bus,23,Northbound,16871,11th St & Dauphin St,39.987087,-75.15052,Fall 2025,50,35,18,19,18,17
-8365681.10645674,4864282.60438811,3553,Bus,23,Northbound,16872,11th St & York St,39.988578,-75.150192,Fall 2025,29,16,11,12,9,8
-8365643.70310783,4864502.14449937,3554,Bus,23,Northbound,16873,11th St & Cumberland St,39.990089,-75.149856,Fall 2025,14,34,13,16,3,11
-8365608.08087078,4864718.34758142,3555,Bus,23,Northbound,16874,11th St & Huntingdon St,39.991577,-75.149536,Fall 2025,28,45,10,20,7,12
-8365490.86144698,4864699.45868353,3556,Bus,23,Northbound,16875,Huntingdon St & Germantown Av,39.991447,-75.148483,Fall 2025,57,74,31,43,19,19
-8365373.64202317,4865148.44298553,3557,Bus,23,Northbound,16876,Germantown Av & Somerset St,39.994537,-75.14743,Fall 2025,80,59,46,30,30,24
-8365329.44818532,4865365.67731007,3558,Bus,23,Northbound,16877,Germantown Av & Cambria St,39.996032,-75.147033,Fall 2025,47,26,24,18,18,10
-8365292.04483642,4865581.31795819,3559,Bus,23,Northbound,16878,Germantown Av & Indiana Av,39.997516,-75.146697,Fall 2025,42,37,26,29,23,19
-8365353.27055635,4865815.85427956,3560,Bus,23,Northbound,16879,Germantown Av & Glenwood Av,39.99913,-75.147247,Fall 2025,37,30,22,14,13,13
-8365427.18669824,4866029.7608882,3561,Bus,23,Northbound,16880,Germantown Av & Sedgley Av,40.000602,-75.147911,Fall 2025,90,84,36,33,40,24
-8365472.15977252,4866178.42288454,3562,Bus,23,Northbound,16881,Germantown Av & Hilton St,40.001625,-75.148315,Fall 2025,109,21,62,6,42,11
-8365513.79326208,4866318.07709191,3563,Bus,23,Northbound,16882,Germantown Av & Westmoreland St,40.002586,-75.148689,Fall 2025,23,27,9,12,9,2
-8365559.65689229,4866502.6387372,3564,Bus,23,Northbound,16883,Germantown Av & Rising Sun Av,40.003856,-75.149101,Fall 2025,60,44,21,23,27,20
-8365621.66184866,4866785.44615527,3565,Bus,23,Northbound,16884,Germantown Av & Tioga St,40.005802,-75.149658,Fall 2025,84,109,60,54,35,29
-8365678.54610845,4867021.60960537,3566,Bus,23,Northbound,16885,Germantown Av & Venango St,40.007427,-75.150169,Fall 2025,35,32,15,16,14,8
-8365880.70230373,4867747.86560681,3567,Bus,23,Northbound,16886,Germantown Av & Pike St,40.012424,-75.151985,Fall 2025,40,46,20,16,19,14
-8365987.68033439,4868027.80156797,3568,Bus,23,Northbound,16887,Germantown Av & Lycoming St,40.01435,-75.152946,Fall 2025,34,43,14,6,5,7
-8366069.16620165,4868230.27315465,3569,Bus,23,Northbound,16888,Germantown Av & Hunting Park Av,40.015743,-75.153678,Fall 2025,183,105,92,49,79,36
-8366152.43318076,4868437.10948792,3570,Bus,23,Northbound,16889,Germantown Av & Staub St,40.017166,-75.154426,Fall 2025,15,24,15,16,3,8
-8366205.97785583,4868554.1200054,3571,Bus,23,Northbound,16890,Germantown Av & Juniata St,40.017971,-75.154907,Fall 2025,20,73,14,24,10,25
-8366274.77330114,4868698.16838899,3572,Bus,23,Northbound,16891,Germantown Av & Saint Paul St,40.018962,-75.155525,Fall 2025,33,51,20,36,17,20
-8366414.03398412,4868913.88148494,3573,Bus,23,Northbound,16892,Germantown Av & Dennie St,40.020446,-75.156776,Fall 2025,60,92,39,50,27,38
-8366570.3265492,4869123.49398757,3574,Bus,23,Northbound,16893,Germantown Av & 20th St,40.021888,-75.15818,Fall 2025,24,44,8,23,5,17
-8366648.47283173,4869244.43747468,3575,Bus,23,Northbound,16894,Germantown Av & Windrim Av,40.02272,-75.158882,Fall 2025,100,54,60,33,44,29
-8366819.12561112,4869814.43258515,3576,Bus,23,Northbound,17044,Germantown Av & Abbottsford Av,40.026641,-75.160415,Fall 2025,42,63,36,41,20,23
-8366994.89908708,4870045.72533127,3577,Bus,23,Northbound,17047,Germantown Av & Logan St,40.028232,-75.161994,Fall 2025,64,117,25,66,19,49
-8367177.57437148,4870195.46518376,3578,Bus,23,Northbound,17048,Germantown Av & Seymour St,40.029262,-75.163635,Fall 2025,49,99,31,51,22,36
-8367310.04456552,4870294.75994437,3579,Bus,23,Northbound,17049,Germantown Av & Wister St,40.029945,-75.164825,Fall 2025,58,108,30,70,17,55
-8367486.70859741,4870426.18528527,3580,Bus,23,Northbound,17050,Germantown Av & Ashmead St,40.030849,-75.166412,Fall 2025,72,181,48,102,36,93
-8367625.07872446,4870526.06389393,3581,Bus,23,Northbound,17051,Germantown Av & Bringhurst St,40.031536,-75.167655,Fall 2025,59,101,27,38,21,28
-8367783.15240139,4870641.35442666,3582,Bus,23,Northbound,17052,Germantown Av & Penn St,40.032329,-75.169075,Fall 2025,23,57,14,34,10,21
-8367935.99406225,4870758.97250531,3583,Bus,23,Northbound,17053,Germantown Av & Coulter St,40.033138,-75.170448,Fall 2025,63,85,21,42,15,39
-8368168.65179801,4870937.5104009,3584,Bus,23,Northbound,17054,Germantown Av & School House Ln,40.034366,-75.172538,Fall 2025,36,52,24,42,16,28
-8368284.20142945,4871031.28770054,3585,Bus,23,Northbound,17055,Germantown Av & Armat St,40.035011,-75.173576,Fall 2025,16,90,13,49,1,36
-8368490.58776538,4871265.80752768,3586,Bus,23,Northbound,17056,Germantown Av & Price St,40.036624,-75.17543,Fall 2025,30,62,22,52,8,47
-8368555.93230648,4871379.50729536,3587,Bus,23,Northbound,17191,Germantown Av & Rittenhouse St,40.037406,-75.176017,Fall 2025,16,41,4,27,5,14
-8368644.31998217,4871518.21696168,3588,Bus,23,Northbound,17196,Germantown Av & Haines St,40.03836,-75.176811,Fall 2025,23,39,18,20,11,18
-8368725.80584943,4871649.0769164,3589,Bus,23,Northbound,17197,Germantown Av & High St,40.03926,-75.177543,Fall 2025,19,58,15,34,12,33
-8368830.33485128,4871815.56235531,3590,Bus,23,Northbound,17200,Germantown Av & Walnut Ln,40.040405,-75.178482,Fall 2025,112,90,58,52,47,41
-8368980.61616385,4872050.68236166,3591,Bus,23,Northbound,17202,Germantown Av & Tulpehocken St,40.042022,-75.179832,Fall 2025,23,74,24,47,9,37
-8369086.81495807,4872223.71796284,3592,Bus,23,Northbound,17206,Germantown Av & Washington Ln,40.043212,-75.180786,Fall 2025,22,94,16,54,10,41
-8369172.53096598,4872436.74493062,3593,Bus,23,Northbound,17207,Germantown Av & Duval St,40.044677,-75.181556,Fall 2025,24,77,13,39,9,36
-8369232.86612999,4872609.3510255,3594,Bus,23,Northbound,17208,Germantown Av & Johnson St,40.045864,-75.182098,Fall 2025,21,64,17,28,16,24
-8369296.54087873,4872776.87051372,3595,Bus,23,Northbound,17210,Germantown Av & Cliveden St,40.047016,-75.18267,Fall 2025,12,55,13,55,10,37
-8369365.33632404,4872947.15581157,3596,Bus,23,Northbound,17211,Germantown Av & Upsal St,40.048187,-75.183288,Fall 2025,22,62,4,27,9,23
-8369424.78093212,4873101.88384505,3597,Bus,23,Northbound,17212,Germantown Av & Sharpnack St,40.049251,-75.183822,Fall 2025,14,63,9,32,6,24
-8369502.92721466,4873288.89858296,3598,Bus,23,Northbound,17213,Germantown Av & Hortter St,40.050537,-75.184524,Fall 2025,21,97,24,67,17,45
-8369567.49251932,4873438.68742638,3599,Bus,23,Northbound,17215,Germantown Av & Phil Ellena St,40.051567,-75.185104,Fall 2025,18,66,7,47,5,26
-8369663.44992038,4873666.57440641,3600,Bus,23,Northbound,17218,Germantown Av & Slocum St,40.053134,-75.185966,Fall 2025,9,39,12,21,7,15
-8369754.28662487,4873895.77553082,3601,Bus,23,Northbound,17227,Germantown Av & Carpenter Ln,40.05471,-75.186782,Fall 2025,9,45,6,31,11,27
-8369803.60115929,4873999.4704205,3602,Bus,23,Northbound,17228,Germantown Av & Gorgas Ln,40.055423,-75.187225,Fall 2025,4,22,4,10,4,8
-8369884.30779011,4874203.66380964,3603,Bus,23,Northbound,17402,Germantown Av & Sedgwick St,40.056827,-75.18795,Fall 2025,26,133,24,100,7,73
-8370031.24951796,4874426.18703687,3604,Bus,23,Northbound,17403,Germantown Av & Mt Pleasant Av,40.058357,-75.18927,Fall 2025,18,86,11,50,4,41
-8370214.5927193,4874689.14902977,3605,Bus,23,Northbound,17404,Germantown Av & Mt Airy Av,40.060165,-75.190917,Fall 2025,25,79,16,49,9,42
-8370303.87095091,4874838.37724633,3606,Bus,23,Northbound,17405,Germantown Av & Allens Ln,40.061191,-75.191719,Fall 2025,18,109,12,56,11,46
-8370414.18856629,4875031.97002587,3607,Bus,23,Northbound,17406,Germantown Av & Gowen Av,40.062522,-75.19271,Fall 2025,4,25,5,11,2,9
-8370562.91140599,4875296.69354693,3608,Bus,23,Northbound,17407,Germantown Av & McPherson St,40.064342,-75.194046,Fall 2025,1,13,3,7,0,5
-8370664.76874007,4875379.31200585,3609,Bus,23,Northbound,17408,Germantown Av & Roumfort Rd,40.06491,-75.194961,Fall 2025,4,23,3,9,5,5
-8371072.42071535,4875922.02185913,3610,Bus,23,Northbound,17410,Germantown Av & Moreland Av,40.068641,-75.198623,Fall 2025,4,20,1,11,1,5
-8371191.30993152,4876056.86753992,3611,Bus,23,Northbound,17411,Germantown Av & Springfield Av,40.069568,-75.199691,Fall 2025,0,17,1,5,0,8
-8371298.39928166,4876221.09954781,3612,Bus,23,Northbound,17412,Germantown Av & Willow Grove Av,40.070697,-75.200653,Fall 2025,4,28,3,25,1,20
-8371408.71689704,4876399.88132952,3613,Bus,23,Northbound,17770,Germantown Av & Abington Av,40.071926,-75.201644,Fall 2025,1,10,0,9,0,2
-8371507.23464639,4876581.28485613,3614,Bus,23,Northbound,17771,Germantown Av & Hartwell Ln,40.073173,-75.202529,Fall 2025,3,15,2,14,1,17
-8371595.62232208,4876723.84970188,3615,Bus,23,Northbound,17774,Germantown Av & Southampton Av,40.074153,-75.203323,Fall 2025,3,38,2,25,0,14
-8371753.58467951,4876863.21609526,3616,Bus,23,Northbound,17776,Germantown Av & Gravers Ln,40.075111,-75.204742,Fall 2025,1,49,1,34,1,17
-8371923.45822246,4876995.89239572,3617,Bus,23,Northbound,17777,Germantown Av & Highland Av,40.076023,-75.206268,Fall 2025,2,43,0,27,0,16
-8372024.53632011,4877072.99676386,3618,Bus,23,Northbound,17778,Germantown Av & Evergreen Av,40.076553,-75.207176,Fall 2025,10,50,4,31,7,26
-8366403.79259097,4859963.83856819,3619,Bus,23,Northbound,17855,11th St & Callowhill St,39.958847,-75.156684,Fall 2025,51,66,20,5,22,4
-8372149.32546928,4877242.19203717,3620,Bus,23,Northbound,21222,Chestnut Hill Loop,40.077716,-75.208297,Fall 2025,0,255,0,174,0,124
-8370910.22821726,4875781.06862698,3621,Bus,23,Northbound,30859,Germantown Av & Mermaid Ln,40.067672,-75.197166,Fall 2025,11,54,7,56,1,28
-8366707.02688389,4869403.61414368,3622,Bus,23,Northbound,31460,Germantown Av & Berkley St,40.023815,-75.159408,Fall 2025,68,74,32,52,27,45
-8366579.67738642,4858911.70451562,3623,Bus,23,Northbound,32331,11th St & Market St,39.951602,-75.158264,Fall 2025,1195,0,773,0,493,0
-8360697.33285393,4878954.96586927,3624,Bus,28,Eastbound,533,Forrest Av & Fox Chase Rd,40.089488,-75.105422,Fall 2025,2,3,1,4,0,0
-8355228.76286871,4874930.44606807,3625,Bus,28,Eastbound,535,Rhawn St & Castor Av,40.061824,-75.056297,Fall 2025,19,21,4,5,3,6
-8354209.63293049,4874202.06398753,3626,Bus,28,Eastbound,536,Rhawn St & Roosevelt Blvd,40.056816,-75.047142,Fall 2025,55,28,11,6,4,6
-8351778.86052953,4871083.91968985,3627,Bus,28,Eastbound,537,Rhawn St & Torresdale Av,40.035373,-75.025306,Fall 2025,4,61,0,5,0,3
-8364209.24014947,4872038.46819805,3628,Bus,28,Eastbound,841,Fern Rock Transit Center,40.041938,-75.13697,Fall 2025,130,0,27,0,17,0
-8352865.11612069,4870341.28198978,3629,Bus,28,Eastbound,1104,Torresdale Av & Cottman Av,40.030265,-75.035064,Fall 2025,6,14,1,1,1,2
-8361922.96044756,4877813.37472493,3630,Bus,28,Eastbound,17723,Cadwalader Av & Cypress Av,40.081642,-75.116432,Fall 2025,1,0,3,0,1,0
-8361615.49601399,4878030.8867251,3631,Bus,28,Eastbound,17779,Cadwalader Av & Jenkintown Rd,40.083137,-75.11367,Fall 2025,0,6,0,0,0,1
-8361633.30713252,4878159.06827425,3632,Bus,28,Eastbound,17780,Jenkintown Rd & Tulpehocken Av,40.084018,-75.11383,Fall 2025,5,2,1,0,1,2
-8361730.15508951,4878361.16491457,3633,Bus,28,Eastbound,17781,Jenkintown Rd & Forrest Av,40.085407,-75.1147,Fall 2025,2,1,1,1,1,0
-8364166.82742348,4872248.72840039,3634,Bus,28,Eastbound,17921,10th St & Champlost St,40.043384,-75.136589,Fall 2025,2,0,0,0,0,0
-8352491.4165901,4872596.55451431,3635,Bus,28,Eastbound,22447,Rhawn St & Rowland St,40.045776,-75.031707,Fall 2025,5,22,0,3,0,2
-8351884.16876782,4871001.33702473,3636,Bus,28,Eastbound,22702,Torresdale Av & Decatur St,40.034805,-75.026252,Fall 2025,7,2,0,2,0,0
-8352008.17868057,4870917.59192587,3637,Bus,28,Eastbound,22703,Torresdale Av & Hartel Av,40.034229,-75.027366,Fall 2025,1,8,0,2,1,1
-8352401.47044154,4870654.72995987,3638,Bus,28,Eastbound,22704,Torresdale Av & Shelmire Av,40.032421,-75.030899,Fall 2025,1,14,1,3,0,1
-8352572.12322093,4870537.11311768,3639,Bus,28,Eastbound,22705,Torresdale Av & Bleigh Av,40.031612,-75.032432,Fall 2025,1,5,1,3,0,0
-8364325.56901735,4872306.45622097,3640,Bus,28,Eastbound,23418,Champlost St & 11th St,40.043781,-75.138015,Fall 2025,4,0,0,0,1,0
-8364302.63720225,4872504.50736944,3641,Bus,28,Eastbound,23419,11th St & Spencer St,40.045143,-75.137809,Fall 2025,4,0,0,0,2,0
-8364268.68475756,4872706.9249665,3642,Bus,28,Eastbound,23420,11th St & Godfrey Av,40.046535,-75.137504,Fall 2025,2,4,2,0,0,0
-8364275.47524649,4872961.55239699,3643,Bus,28,Eastbound,23421,11th St & Medary Av,40.048286,-75.137565,Fall 2025,0,4,0,0,1,1
-8364256.77357204,4873134.02220757,3644,Bus,28,Eastbound,23422,11th St & Chelten Av,40.049472,-75.137397,Fall 2025,3,7,0,0,1,0
-8364210.1307054,4873403.63954268,3645,Bus,28,Eastbound,23423,11th St & 65th Av,40.051326,-75.136978,Fall 2025,2,1,0,0,0,0
-8364171.83680057,4873630.50770704,3646,Bus,28,Eastbound,23424,11th St & 66th Av,40.052886,-75.136634,Fall 2025,14,8,3,3,0,0
-8364124.303378,4873915.11825401,3647,Bus,28,Eastbound,23425,11th St & Oak Ln,40.054843,-75.136207,Fall 2025,7,8,4,2,0,2
-8364065.74932584,4874260.2395029,3648,Bus,28,Eastbound,23426,11th St & 69th Av,40.057216,-75.135681,Fall 2025,0,1,0,0,0,1
-8364183.74798608,4874288.01843195,3649,Bus,28,Eastbound,23427,69th Av & 12th St,40.057407,-75.136741,Fall 2025,6,2,1,0,3,0
