X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8420660.57844514,4901583.9153486,5385,9330248E,Bus,Infodev,93,Eastbound,30248,High St & Franklin St - FS,40.244827,-75.644081,Fall 2022,10,0,8,0,6,0
-8419587.90383186,4901413.13640588,5386,9330251E,Bus,Infodev,93,Eastbound,30251,High St & Madison St - FS,40.243656,-75.634445,Fall 2022,1,0,2,0,1,0
-8417326.22573741,4901457.03404161,5387,931598E,Bus,Infodev,93,Eastbound,1598,High St & Armand Hammer Blvd,40.243957,-75.614128,Fall 2022,16,3,16,2,12,3
-8413308.14871723,4901460.97171282,5388,9326783E,Bus,Infodev,93,Eastbound,26783,High St & Rupert Rd - MBNS,40.243984,-75.578033,Fall 2022,3,2,4,0,1,1
-8403234.62535636,4895948.60299447,5389,9331406E,Bus,Infodev,93,Eastbound,31406,Main St & Greenwood Av,40.206176,-75.487541,Fall 2022,1,1,0,0,1,1
-8400441.28537389,4894027.25775744,5390,931600E,Bus,Infodev,93,Eastbound,1600,Main St & 9th Av,40.192993,-75.462448,Fall 2022,1,0,0,0,0,0
-8398523.4731865,4892640.879863,5391,9331412E,Bus,Infodev,93,Eastbound,31412,Ridge Pk & Germantown Pk - FS,40.183479,-75.44522,Fall 2022,6,0,2,1,1,1
-8394981.9549064,4889582.61803211,5392,9326658E,Bus,Infodev,93,Eastbound,26658,Ridge Pk & Wilson Blvd - FS,40.162487,-75.413406,Fall 2022,1,1,1,3,0,1
-8391020.76214601,4885179.8692475,5393,9330433E,Bus,Infodev,93,Eastbound,30433,Main St & Egypt Rd - MBFS,40.132255,-75.377822,Fall 2022,4,6,5,1,1,1
-8389338.39068165,4883914.68897939,5394,9321217E,Bus,Infodev,93,Eastbound,21217,Main St & Forrest Av,40.123565,-75.362709,Fall 2022,6,5,1,4,3,2
-8389169.29637514,4883789.19890222,5395,9326675E,Bus,Infodev,93,Eastbound,26675,Main St & Hartranft St - FS,40.122703,-75.36119,Fall 2022,3,2,1,0,0,1
-8388573.95973838,4883342.13523593,5396,9330434E,Bus,Infodev,93,Eastbound,30434,Main St & Stanbridge St,40.119632,-75.355842,Fall 2022,2,3,3,3,2,4
-8387653.34754952,4882768.59566065,5397,9331762E,Bus,Infodev,93,Eastbound,31762,Main St & Barbadoes St,40.115692,-75.347572,Fall 2022,4,49,7,32,3,26
-8421339.18206102,4901691.83866325,5398,9330244E,Bus,Infodev,93,Eastbound,30244,High St & Hanover St - FS,40.245567,-75.650177,Fall 2022,52,0,29,0,27,0
-8420060.1211118,4901479.3475326,5399,9330250E,Bus,Infodev,93,Eastbound,30250,High St & Adams St - FS,40.24411,-75.638687,Fall 2022,9,0,5,0,3,0
-8418807.33156241,4901478.18081286,5400,9330254E,Bus,Infodev,93,Eastbound,30254,High St & Keim St - FS,40.244102,-75.627433,Fall 2022,4,0,1,0,3,0
-8415980.03913525,4901495.97330377,5401,9331417E,Bus,Infodev,93,Eastbound,31417,High St & Heritage Dr,40.244224,-75.602035,Fall 2022,0,1,2,0,1,0
-8415529.08387804,4901576.03990967,5402,9326778E,Bus,Infodev,93,Eastbound,26778,High St & Pleasant View Rd - MBNS,40.244773,-75.597984,Fall 2022,12,0,8,0,8,1
-8412499.63525559,4900518.01721956,5403,931599E,Bus,Infodev,93,Eastbound,1599,Philadelphia Premium Outlets,40.237518,-75.57077,Fall 2022,10,12,8,10,10,19
-8410584.3834165,4901232.29770564,5404,9326786E,Bus,Infodev,93,Eastbound,26786,Ridge Pk & Airport Rd - MBNS,40.242416,-75.553565,Fall 2022,1,4,1,0,0,0
-8404562.88952051,4897178.58833234,5405,9330439E,Bus,Infodev,93,Eastbound,30439,Ridge Pk & Township Line Rd - 2 FS,40.214614,-75.499473,Fall 2022,10,5,2,5,4,3
-8402512.71845857,4895176.40554461,5406,9331407E,Bus,Infodev,93,Eastbound,31407,Main St & 7th Av,40.200878,-75.481056,Fall 2022,3,2,3,1,0,4
-8400861.62777112,4894257.3680918,5407,9326810E,Bus,Infodev,93,Eastbound,26810,Main St & 1st Av,40.194572,-75.466224,Fall 2022,3,0,1,1,1,0
-8398951.60794809,4892790.96184027,5408,9326652E,Bus,Infodev,93,Eastbound,26652,Main St & 1st Av,40.184509,-75.449066,Fall 2022,5,1,1,1,3,0
-8394452.85336666,4889130.19448234,5409,9326635E,Bus,Infodev,93,Eastbound,26635,Eagleville Rd & Ridge Pk - MBFS,40.159381,-75.408653,Fall 2022,0,2,0,1,0,0
-8393646.00969739,4888560.68878773,5410,9326660E,Bus,Infodev,93,Eastbound,26660,Ridge Pk & Mount Kirk Av,40.155471,-75.401405,Fall 2022,0,0,1,0,1,0
-8413072.04007725,4900441.16733474,5411,9331421E,Bus,Infodev,93,Eastbound,31421,Light Cap Rd & Evergreen Rd - MBNS,40.236991,-75.575912,Fall 2022,2,1,0,1,0,0
-8388392.17500991,4883253.33632534,5412,9326680E,Bus,Infodev,93,Eastbound,26680,Main St & Haws Av,40.119022,-75.354209,Fall 2022,5,30,1,28,1,21
-8421844.46122973,4901557.66390992,5413,931594E,Bus,Infodev,93,Eastbound,1594,Montgomery County Community College,40.244647,-75.654716,Fall 2022,6,0,0,0,0,0
-8408314.24504075,4900100.81848857,5414,9326790E,Bus,Infodev,93,Eastbound,26790,Ridge Pk & Village Way,40.234657,-75.533172,Fall 2022,4,7,4,1,2,3
-8401412.88188953,4894555.39735588,5415,9326808E,Bus,Infodev,93,Eastbound,26808,Main St & 3rd Av,40.196617,-75.471176,Fall 2022,1,1,1,0,0,0
-8399262.41196639,4893009.38618736,5416,9326816E,Bus,Infodev,93,Eastbound,26816,Main St & 3rd Av,40.186008,-75.451858,Fall 2022,17,6,14,1,20,1
-8413097.53224065,4900412.29409805,5417,9331420E,Bus,Infodev,93,Eastbound,31420,Light Cap Rd & Evergreen Rd - MBFS,40.236793,-75.576141,Fall 2022,0,0,0,0,0,0
-8421346.75178639,4901749.15517354,5418,9330242W,Bus,Infodev,93,Westbound,30242,Hanover St & High St - FS,40.24596,-75.650245,Fall 2022,1,2,2,21,3,17
-8421503.04435146,4901718.52798924,5419,931593W,Bus,Infodev,93,Westbound,1593,High St & York St - MBFS,40.24575,-75.651649,Fall 2022,0,1,0,5,0,4
-8408765.20029795,4900433.43863179,5420,9326788E,Bus,Infodev,93,Eastbound,26788,Ridge Pk & Limerick Center Rd,40.236938,-75.537223,Fall 2022,3,5,0,4,0,4
-8404224.92354646,4896907.30203443,5421,9330440E,Bus,Infodev,93,Eastbound,30440,Ridge Pk & Kline Rd - MBNS,40.212753,-75.496437,Fall 2022,14,5,10,5,12,1
-8399946.13627884,4893763.63572004,5422,9326813E,Bus,Infodev,93,Eastbound,26813,Main St & 6th Av - FS,40.191184,-75.458,Fall 2022,6,6,5,2,5,3
-8397521.37513038,4891535.88038617,5423,9330441E,Bus,Infodev,93,Eastbound,30441,Ridge Pk & Level Rd,40.175895,-75.436218,Fall 2022,2,2,1,0,0,0
-8392945.36482234,4887262.89179847,5424,9330442E,Bus,Infodev,93,Eastbound,30442,Main St & Park Av - FS,40.14656,-75.395111,Fall 2022,5,7,7,1,4,2
-8391512.57165634,4885711.46792795,5425,9326669E,Bus,Infodev,93,Eastbound,26669,Main St & School Ln,40.135906,-75.38224,Fall 2022,6,0,1,0,1,0
-8391135.42122153,4885285.42957248,5426,931570E,Bus,Infodev,93,Eastbound,1570,Main St & Egypt Rd - MBNS,40.13298,-75.378852,Fall 2022,1,1,0,1,0,0
-8389585.51995122,4884102.92707857,5427,9331415E,Bus,Infodev,93,Eastbound,31415,Main St & Montgomery Av,40.124858,-75.364929,Fall 2022,3,6,1,1,0,2
-8420845.70275833,4901609.43764758,5428,9330247E,Bus,Infodev,93,Eastbound,30247,High St & Evans St - FS,40.245002,-75.645744,Fall 2022,12,0,8,0,14,0
-8416789.44315281,4901447.5544692,5429,9326775E,Bus,Infodev,93,Eastbound,26775,High St & Sunnybrook Rd - FS,40.243892,-75.609306,Fall 2022,1,0,1,0,1,0
-8414436.81703438,4901544.97573958,5430,9331418E,Bus,Infodev,93,Eastbound,31418,High St & Shelly Ln - FS,40.24456,-75.588172,Fall 2022,0,1,1,0,0,0
-8404756.58543449,4897344.92069245,5431,9331794E,Bus,Infodev,93,Eastbound,31794,Ridge Pk & Township Line Rd - 1 MBNS,40.215755,-75.501213,Fall 2022,4,7,5,6,3,3
-8394766.21773324,4888746.83051971,5432,9331945E,Bus,Infodev,93,Eastbound,31945,Prison Farm Rd & Eagleville Rd - FS,40.156749,-75.411468,Fall 2022,2,1,0,1,0,0
-8394723.80500725,4888746.83051971,5433,9331946E,Bus,Infodev,93,Eastbound,31946,Eagleville Rd & Sunderland Rd - FS,40.156749,-75.411087,Fall 2022,2,0,5,0,0,0
-8393150.86060234,4887629.59576274,5434,9326686E,Bus,Infodev,93,Eastbound,26686,Ridge Pk & Barry Av,40.149078,-75.396957,Fall 2022,7,1,4,0,2,0
-8391915.10293505,4886186.30535951,5435,9329477E,Bus,Infodev,93,Eastbound,29477,Main St & Rose Av,40.139167,-75.385856,Fall 2022,1,0,2,0,1,0
-8391697.69596953,4885926.3869232,5436,9326668E,Bus,Infodev,93,Eastbound,26668,Main St & Galbraith Av - FS,40.137382,-75.383903,Fall 2022,0,0,0,0,1,0
-8395950.99107376,4889044.11108299,5437,9320854E,Bus,Infodev,93,Eastbound,20854,Montgomery County Correctional Facility,40.15879,-75.422111,Fall 2022,8,1,3,1,0,0
-8392342.34714071,4886605.24709387,5438,9326666E,Bus,Infodev,93,Eastbound,26666,Main St & Trooper Rd - FS,40.142044,-75.389694,Fall 2022,23,2,15,6,9,4
-8388710.66007307,4883440.97955038,5439,9331941E,Bus,Infodev,93,Eastbound,31941,Main St & Noble St,40.120311,-75.35707,Fall 2022,2,13,1,5,1,2
-8387346.77367187,4882442.10053782,5440,931649E,Bus,Infodev,93,Eastbound,1649,Norristown Transportation Center,40.113449,-75.344818,Fall 2022,0,192,0,130,0,96
-8421898.0059048,4901784.15778623,5441,9330243W,Bus,Infodev,93,Westbound,30243,High St & Manatawny St - FS,40.2462,-75.655197,Fall 2022,0,0,1,2,3,2
-8372149.32546928,4877242.19203717,5442,9421222N,Bus,Infodev,94,Northbound,21222,Chestnut Hill Loop,40.077716,-75.208297,Fall 2022,88,0,54,0,18,0
-8372685.21749796,4881147.28877616,5443,9427004N,Bus,Infodev,94,Northbound,27004,Bethlehem Pk & Bysher Av,40.104553,-75.213111,Fall 2022,0,2,0,2,0,1
-8372830.48943345,4882427.10793077,5444,9431482N,Bus,Infodev,94,Northbound,31482,Bethlehem Pk & W Valley Green Rd,40.113346,-75.214416,Fall 2022,0,1,0,1,0,0
-8372596.94114176,4886150.7754897,5445,9427017N,Bus,Infodev,94,Northbound,27017,Bethlehem Pk & Washington Ln,40.138923,-75.212318,Fall 2022,3,2,2,1,0,0
-8373619.52198419,4888456.25869276,5446,9427030N,Bus,Infodev,94,Northbound,27030,Butler Av & Ridge Av,40.154754,-75.221504,Fall 2022,0,0,0,0,0,0
-8375906.69224203,4890440.47340834,5447,9432397N,Bus,Infodev,94,Northbound,32397,Pen Ambler Rd & Stafford Dr,40.168376,-75.24205,Fall 2022,1,1,0,0,0,0
-8382235.65057159,4895966.38552656,5448,9427059N,Bus,Infodev,94,Northbound,27059,West Point Pk & Garfield Av,40.206298,-75.298904,Fall 2022,1,1,0,0,0,0
-8380317.05914777,4899343.75207053,5449,9427063N,Bus,Infodev,94,Northbound,27063,Church Rd & Cherry St - MBNS,40.229465,-75.281669,Fall 2022,1,2,1,0,0,0
-8379493.2949159,4900267.63753688,5450,9429450N,Bus,Infodev,94,Northbound,29450,Main St & Lansdale Av,40.235801,-75.274269,Fall 2022,0,3,1,1,0,1
-8378991.35533191,4899869.40547169,5451,9427067N,Bus,Infodev,94,Northbound,27067,Main St & Greenwood Av - FS,40.23307,-75.26976,Fall 2022,0,1,0,0,0,0
-8376799.25191921,4900395.67015159,5452,9431928N,Bus,Infodev,94,Northbound,31928,North Wales Rd & Rose Ln,40.236679,-75.250068,Fall 2022,1,1,1,1,0,0
-8372136.63504733,4877745.57597419,5453,9419053N,Bus,Infodev,94,Northbound,19053,Bethlehem Pk & Newton St,40.081176,-75.208183,Fall 2022,4,0,2,0,2,0
-8372649.59526091,4880268.99162239,5454,9427001N,Bus,Infodev,94,Northbound,27001,Bethlehem Pk & Haws Ln - MBNS,40.098518,-75.212791,Fall 2022,3,7,0,3,0,0
-8372652.93484563,4880834.09086213,5455,9427003N,Bus,Infodev,94,Northbound,27003,Bethlehem Pk & Wissahickon Av,40.102401,-75.212821,Fall 2022,0,3,1,0,0,0
-8373127.71247387,4883698.64904595,5456,9431483N,Bus,Infodev,94,Northbound,31483,Bethlehem Pk & Camp Hill Rd,40.122081,-75.217086,Fall 2022,0,0,0,0,0,0
-8372825.36873687,4888574.67114356,5457,9427026N,Bus,Infodev,94,Northbound,27026,Lindenwold Av & Bethlehem Pk - FS,40.155567,-75.21437,Fall 2022,0,4,1,0,0,0
-8372812.67831492,4879329.21989895,5458,94243N,Bus,Infodev,94,Northbound,243,Bethlehem Pk & Montgomery Av,40.09206,-75.214256,Fall 2022,3,0,3,1,0,0
-8372776.94475838,4881986.80119873,5459,941605N,Bus,Infodev,94,Northbound,1605,Bethlehem Pk & Springfield Av - MBFS,40.110321,-75.213935,Fall 2022,5,19,3,15,0,11
-8373363.0418774,4888604.09241517,5460,9427028N,Bus,Infodev,94,Northbound,27028,Lindenwold Av & Butler Av,40.155769,-75.2192,Fall 2022,2,6,3,7,2,0
-8373779.15413399,4888370.76374548,5461,9427029N,Bus,Infodev,94,Northbound,27029,Butler Av & Spring Garden Av,40.154167,-75.222938,Fall 2022,3,1,1,0,0,1
-8373946.46732865,4888284.54131032,5462,941607N,Bus,Infodev,94,Northbound,1607,Butler Av & Main St - MBFS,40.153575,-75.224441,Fall 2022,11,3,1,1,2,1
-8374157.97436116,4888919.13854736,5463,9427034N,Bus,Infodev,94,Northbound,27034,Spring Garden St & Tennis Av - FS,40.157932,-75.226341,Fall 2022,4,4,1,3,0,0
-8381656.45526099,4893742.65118338,5464,9427052N,Bus,Infodev,94,Northbound,27052,Morris Rd & North Wales Rd - MBNS,40.19104,-75.293701,Fall 2022,0,0,0,0,0,0
-8381410.99578379,4897606.30577423,5465,9427060N,Bus,Infodev,94,Northbound,27060,Church Rd & Becker Rd - MBNS,40.217548,-75.291496,Fall 2022,1,2,2,0,1,0
-8377578.0430768,4899732.04756902,5466,9432060N,Bus,Infodev,94,Northbound,32060,North Wales Rd & Jamestown Rd - FS,40.232128,-75.257064,Fall 2022,0,0,0,0,0,0
-8372691.22875047,4879858.7582188,5467,9427000N,Bus,Infodev,94,Northbound,27000,Bethlehem Pk & Chesney Ln,40.095699,-75.213165,Fall 2022,0,1,0,2,0,0
-8372726.85098752,4881535.88917936,5468,9427006N,Bus,Infodev,94,Northbound,27006,Bethlehem Pk & E Mill Rd - MBNS,40.107223,-75.213485,Fall 2022,1,8,1,4,0,0
-8372947.70885725,4885123.81353269,5469,9427014N,Bus,Infodev,94,Northbound,27014,Bethlehem Pk & Fort Hill Dr,40.13187,-75.215469,Fall 2022,1,0,2,0,2,0
-8372636.90483896,4887826.78850294,5470,9427023N,Bus,Infodev,94,Northbound,27023,Bethlehem Pk & Highland Av,40.150432,-75.212677,Fall 2022,3,2,1,1,0,1
-8376068.88474012,4890610.62575415,5471,941608N,Bus,Infodev,94,Northbound,1608,Old Penllyn Pk & Wister Av - MBNS,40.169544,-75.243507,Fall 2022,4,4,0,6,0,3
-8379042.2283392,4891249.16019772,5472,9430813N,Bus,Infodev,94,Northbound,30813,Morris Rd & Cathcart Rd,40.173927,-75.270217,Fall 2022,0,0,0,0,0,0
-8379590.0315534,4891749.32332384,5473,941653N,Bus,Infodev,94,Northbound,1653,Montgomery County Community College,40.17736,-75.275138,Fall 2022,7,38,0,0,0,0
-8372752.34315091,4879540.65348556,5474,9426999N,Bus,Infodev,94,Northbound,26999,Bethlehem Pk & Yeakel Av,40.093513,-75.213714,Fall 2022,0,1,0,0,1,0
-8372684.43826153,4885776.99151721,5475,9427016N,Bus,Infodev,94,Northbound,27016,Bethlehem Pk & Station Av,40.136356,-75.213104,Fall 2022,1,4,0,1,0,0
-8378825.71192961,4899749.25365597,5476,9427068N,Bus,Infodev,94,Northbound,27068,Main St & Oakland Av,40.232246,-75.268272,Fall 2022,3,0,0,0,1,0
-8372637.68407539,4880617.09941812,5477,9427002N,Bus,Infodev,94,Northbound,27002,Bethlehem Pk & Jones Av - FS,40.10091,-75.212684,Fall 2022,0,1,0,1,0,0
-8380877.6641034,4892821.56135801,5478,9427051N,Bus,Infodev,94,Northbound,27051,Morris Rd & Twin Silo Dr,40.184719,-75.286705,Fall 2022,0,3,1,5,0,0
-8376289.74260985,4900157.5424816,5479,941617N,Bus,Infodev,94,Northbound,1617,Montgomery Mall,40.235046,-75.245491,Fall 2022,0,21,0,20,0,8
-8372296.26719713,4878143.5001656,5480,9419054N,Bus,Infodev,94,Northbound,19054,Bethlehem Pk & Lynnebrook Ln - FS,40.083911,-75.209617,Fall 2022,0,0,0,1,0,0
-8372887.37369324,4882865.10519767,5481,9427010N,Bus,Infodev,94,Northbound,27010,Bethlehem Pk & Farmar Ln,40.116355,-75.214927,Fall 2022,0,0,0,0,0,0
-8381558.71674808,4897023.4833789,5482,9427058N,Bus,Infodev,94,Northbound,27058,West Point Pk & Merck Laboratories,40.21355,-75.292823,Fall 2022,0,0,0,0,0,0
-8381178.22672854,4898051.24486609,5483,9427061N,Bus,Infodev,94,Northbound,27061,Church Rd & Kneedler Rd - MBNS,40.2206,-75.289405,Fall 2022,0,0,0,0,0,0
-8379291.91795705,4900113.650623,5484,9429449N,Bus,Infodev,94,Northbound,29449,Main St & Highland Av - MBFS,40.234745,-75.27246,Fall 2022,0,0,1,0,0,0
-8378155.56859504,4899279.74237462,5485,941614N,Bus,Infodev,94,Northbound,1614,North Wales & Welsh Rd - FS,40.229026,-75.262252,Fall 2022,1,4,0,4,0,2
-8382695.0661101,4895328.12927184,5486,9427054N,Bus,Infodev,94,Northbound,27054,West Point Pk & Dehaven Dr,40.201919,-75.303031,Fall 2022,0,2,0,2,0,0
-8372690.33819454,4888049.03554985,5487,9427128S,Bus,Infodev,94,Southbound,27128,Bethlehem Pk & Church St - FS,40.151958,-75.213157,Fall 2022,1,3,0,0,0,0
-8372664.84603115,4887857.37266263,5488,9431341S,Bus,Infodev,94,Southbound,31341,Bethlehem Pk & Highland Av,40.150642,-75.212928,Fall 2022,0,0,1,1,0,0
-8372703.91917242,4885797.52233112,5489,9427136S,Bus,Infodev,94,Southbound,27136,Bethlehem Pk & Station Av,40.136497,-75.213279,Fall 2022,3,3,0,0,1,0
-8372938.35802003,4885166.61968625,5490,9427138S,Bus,Infodev,94,Southbound,27138,Bethlehem Pk & Fort Hill Dr,40.132164,-75.215385,Fall 2022,1,1,0,0,0,0
-8372910.30550835,4882881.84525838,5491,9427142S,Bus,Infodev,94,Southbound,27142,Bethlehem Pk & Farmar Ln,40.11647,-75.215133,Fall 2022,0,0,0,0,0,0
-8372803.3274777,4882020.56948448,5492,941630S,Bus,Infodev,94,Southbound,1630,Bethlehem Pk & Springfield Av - MBFS,40.110553,-75.214172,Fall 2022,17,6,12,2,5,1
-8372759.13363985,4881628.02027571,5493,9427146S,Bus,Infodev,94,Southbound,27146,Bethlehem Pk & Mill Rd,40.107856,-75.213775,Fall 2022,4,3,2,4,0,0
-8372715.83035793,4881220.4958509,5494,9427148S,Bus,Infodev,94,Southbound,27148,Bethlehem Pk & College Av,40.105056,-75.213386,Fall 2022,1,0,0,0,0,0
-8372711.60021728,4879891.5005943,5495,9427152S,Bus,Infodev,94,Southbound,27152,Bethlehem Pk & Chesney Ln,40.095924,-75.213348,Fall 2022,0,0,0,0,0,0
-8372707.37007663,4878636.45365319,5496,9426516S,Bus,Infodev,94,Southbound,26516,Bethlehem Pk & Bells Mill Rd,40.087299,-75.21331,Fall 2022,0,1,0,0,0,0
-8376808.60275644,4900421.18937914,5497,9431929S,Bus,Infodev,94,Southbound,31929,North Wales Rd & Rose Ln,40.236854,-75.250152,Fall 2022,0,0,1,0,0,0
-8378179.39096607,4899276.97203268,5498,941621S,Bus,Infodev,94,Southbound,1621,North Wales Rd & Main St,40.229007,-75.262466,Fall 2022,3,0,7,0,0,0
-8378802.78011451,4899755.96112172,5499,9429462S,Bus,Infodev,94,Southbound,29462,Main St & Oakland Av,40.232292,-75.268066,Fall 2022,2,0,1,2,0,0
-8380287.33684373,4899408.19960949,5500,9427089S,Bus,Infodev,94,Southbound,27089,Church Rd & Cherry St - FS,40.229907,-75.281402,Fall 2022,3,0,0,4,1,0
-8382236.54112752,4895998.16095049,5501,9427095S,Bus,Infodev,94,Southbound,27095,West Point Pk & Garfield Av,40.206516,-75.298912,Fall 2022,0,0,0,0,0,0
-8363768.41496593,4869469.61142961,5502,125S,Bus,Infodev,1,Southbound,25,Roosevelt Blvd & 5th St,40.024269,-75.13301,Fall 2022,35,65,10,21,0,0
-8379590.0315534,4891749.32332384,5503,941653S,Bus,Infodev,94,Southbound,1653,Montgomery County Community College,40.17736,-75.275138,Fall 2022,34,5,6,0,0,0
-8356617.36219686,4867209.52706223,5504,8422720S,Bus,Infodev,84,Southbound,22720,Tacony St & Bridge St,40.00872,-75.068771,Fall 2022,8,24,0,7,1,2
-8356577.39849967,4867196.73751686,5505,8422492N,Bus,Infodev,84,Northbound,22492,Tacony St & Bridge St - FS,40.008632,-75.068412,Fall 2022,45,5,6,1,5,2
-8358068.74571783,4867793.93967414,5506,J24467E,Bus,Infodev,J,Eastbound,24467,Orthodox St & Mulberry St,40.012741,-75.081809,Fall 2022,1,10,0,2,0,5
-8372671.63652008,4880232.90087884,5507,9427151S,Bus,Infodev,94,Southbound,27151,Bethlehem Pk & Haws Ln - MBFS,40.09827,-75.212989,Fall 2022,3,2,1,2,0,0
-8355709.44042995,4867547.14795533,5508,8422500N,Bus,Infodev,84,Northbound,22500,Tacony St & Carver St,40.011043,-75.060615,Fall 2022,0,24,0,5,0,4
-8355196.48021638,4867937.54097925,5509,841089N,Bus,Infodev,84,Northbound,1089,Tacony St & Comly St,40.013729,-75.056007,Fall 2022,7,26,12,29,4,13
-8355188.79917151,4867965.73824082,5510,841105S,Bus,Infodev,84,Southbound,1105,Tacony St & Comly St,40.013923,-75.055938,Fall 2022,28,3,30,8,16,4
-8354950.13018325,4868098.29551362,5511,8422502N,Bus,Infodev,84,Northbound,22502,Tacony St & Comly St - MBFS,40.014835,-75.053794,Fall 2022,4,16,1,4,0,3
-8354796.39796647,4868206.43565342,5512,8422717S,Bus,Infodev,84,Southbound,22717,Tacony St & Devereaux Av - FS,40.015579,-75.052413,Fall 2022,1,1,1,0,0,0
-8354945.12080617,4868122.71415181,5513,8427747S,Bus,Infodev,84,Southbound,27747,Tacony St & Devereaux Av - MBFS,40.015003,-75.053749,Fall 2022,2,1,0,0,0,2
-8354753.98524047,4868210.79616766,5514,8422504N,Bus,Infodev,84,Northbound,22504,Tacony St & Devereux St - FS,40.015609,-75.052032,Fall 2022,0,0,0,0,0,0
-8356107.74156801,4867324.77905003,5515,8422496N,Bus,Infodev,84,Northbound,22496,Tacony St & Fraley St,40.009513,-75.064193,Fall 2022,28,55,0,2,0,1
-8356089.03989356,4867349.19578426,5516,8422719S,Bus,Infodev,84,Southbound,22719,Tacony St & Fraley St,40.009681,-75.064025,Fall 2022,25,51,2,0,1,1
-8354567.19113492,4868336.67050491,5517,8422505N,Bus,Infodev,84,Northbound,22505,Tacony St & Robbins Av,40.016475,-75.050354,Fall 2022,2,3,0,0,0,0
-8354589.2323941,4868344.95559237,5518,8422716S,Bus,Infodev,84,Southbound,22716,Tacony St & Robbins Av - FS,40.016532,-75.050552,Fall 2022,0,1,0,0,0,0
-8355476.78269419,4867732.31384059,5519,8422501N,Bus,Infodev,84,Northbound,22501,Tacony St & Van Kirk St,40.012317,-75.058525,Fall 2022,11,18,3,4,4,4
-8355465.65074512,4867762.83602162,5520,8422718S,Bus,Infodev,84,Southbound,22718,Tacony St & Van Kirk St,40.012527,-75.058425,Fall 2022,26,10,1,1,5,0
-8365048.36647107,4855398.1374527,5521,2523977N,Bus,Infodev,25,Northbound,23977,Tasker St & Columbus Blvd,39.927402,-75.144508,Fall 2022,24,0,19,1,11,0
-8365048.36647107,4855398.1374527,5522,2523977S,Bus,Infodev,25,Southbound,23977,Tasker St & Columbus Blvd,39.927402,-75.144508,Fall 2022,1,5,2,0,3,3
-8356658.10513049,4866308.6311158,5523,7323778S,Bus,Infodev,73,Southbound,23778,Thompson St & Ash St,40.002521,-75.069137,Fall 2022,18,24,3,10,3,12
-8356821.1881845,4866191.06579638,5524,7323779S,Bus,Infodev,73,Southbound,23779,Thompson St & Buckius St,40.001712,-75.070602,Fall 2022,2,10,0,9,0,3
-8357033.47445345,4866045.30998586,5525,7323780S,Bus,Infodev,73,Southbound,23780,Thompson St & Lefevre St,40.000709,-75.072509,Fall 2022,4,19,2,2,0,1
-8357333.25784215,4865843.02830092,5526,7323781S,Bus,Infodev,73,Southbound,23781,Thompson St & Orthodox St,39.999317,-75.075202,Fall 2022,6,16,4,4,2,3
-8352194.19354968,4882812.41058271,5527,5826140N,Bus,Infodev,58,Northbound,26140,Tomlinson Rd & Audubon Av,40.115993,-75.029037,Fall 2022,0,4,0,0,0,0
-8352194.19354968,4882812.41058271,5528,5826140S,Bus,Infodev,58,Southbound,26140,Tomlinson Rd & Audubon Av,40.115993,-75.029037,Fall 2022,3,1,0,0,0,1
-8351603.08705357,4882443.11945369,5529,58872N,Bus,Infodev,58,Northbound,872,Tomlinson Rd & Bustleton Av - MBFS,40.113456,-75.023727,Fall 2022,0,33,0,15,0,14
-8351603.08705357,4882443.11945369,5530,58872S,Bus,Infodev,58,Southbound,872,Tomlinson Rd & Bustleton Av - MBFS,40.113456,-75.023727,Fall 2022,22,0,13,0,9,0
